review_id,reviewer_id,product_name,rating,is_recommended,review_text,fake_probability,uncertainty,your_label,label_notes
29211,RID_1012125629,Unknown Product,4,TRUE,"Love that the Tap is portable. Drag it all around the house and outside. I'm not an audiophile, but I think the sound quality is very good except at the highest level. Only wish it was always listening when it is charging on the dock.",0.50156975,0.9968605,G,
47990,RID_4761787799,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,FALSE,These seem to work well in my household items. I have used them mostly in my remotes. I have no complaints!,0.49836215,0.9967243,G,
33913,RID_6201600576,Unknown Product,5,TRUE,WORKS VERY WELL ITS VERY FAST AND MAKES LOOKING FOR YOUR SHOWS A REAL TREAT MUCH FASTER THEN THE OTHER MODELS IVE USED I SAY GOOD JOB,0.50166285,0.9966743,G,
44680,RID_8761135137,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,FALSE,"What is there not to like Combined with an alkaline battery charger (like the idigital one) it works great and the batteries are really cheap. So what if these get fewer recharges, you get 4x as many for the price. Just don't charge them in a regular charger, it requires a special battery charger that specifically has alkaline support or it will explode.",0.50166893,0.99666214,G,
36689,RID_1513534071,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",5,TRUE,Got this for my Daughter-in-Law and she loves it. Does exactly what she needs it to do.,0.4982832,0.9965664,G,
37320,RID_1513534071,"Fire HD 8 Tablet with Alexa, 8"" HD Display, 32 GB, Tangerine - with Special Offers",5,TRUE,Got this for my Daughter-in-Law and she loves it. Does exactly what she needs it to do.,0.4982832,0.9965664,G,
37384,RID_1513534071,"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",5,TRUE,Got this for my Daughter-in-Law and she loves it. Does exactly what she needs it to do.,0.4982832,0.9965664,G,
34418,RID_1016154540,Unknown Product,5,TRUE,Not very much 4k content but it still get the job done,0.498276,0.996552,F,
25818,RID_6566968864,"Amazon Fire Tv,,,
Amazon Fire Tv,,,",5,TRUE,Love having the Echo for listening to music and using it to turn my lights on and off by voice with Phillips Hue lighting system.,0.498274,0.996548,G,
41781,RID_8616812768,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,FALSE,I am using these for wireless microphones that are often left on. The price is fantastic for the quantity of batteries. They work just as well as name brands in the products I am using them with.,0.49826285,0.9965257,G,
26541,RID_4735928329,"Amazon Fire Tv,,,
Amazon Fire Tv,,,",2,TRUE,I returned this to the store cuz I realised I didn't need music or lighting control. I replaced it with the echo dot. Disappointed because didn't know I needed wifi which I don't have.,0.50174093,0.99651814,G,
19746,RID_6886207441,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",5,TRUE,"I received my new Kinkle Paperwhite! I'm an avid reader at night - sometimes well into the early morning hours. This Kindle is the best - so lightweight and you can adjust the light in the background...best of all, the print adjusts to your choice of size and style and after reading for many hours, it's great to know I can make the type larger. So lightweight you never even realize you are holding it. Love, Love, Love it. Oh, and it is very, very easy to set up.",0.49825263,0.99650526,G,
3528,RID_7177892990,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,TRUE,"I am loving my new Kindle! I have wanted one for a while and finally bought one, and even though it was the cheapest one, it has exceeded my expectations. I love how there is no glare.",0.4982502,0.9965004,F,
57110,RID_4199347065,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",4,TRUE,"I am loving my new Kindle! I have wanted one for a while and finally bought one, and even though it was the cheapest one, it has exceeded my expectations. I love how there is no glare.",0.4982502,0.9965004,F,
2604,RID_2815655311,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",3,TRUE,"Good size screen and clarity for the money. Seems fairly robust. The biggest problem is putting apps on it, at least free games. They do not have a great selection and when I put them on some of them require you turn on tracking so they can collect information or they won't let you play it",0.50177133,0.99645734,G,
49526,RID_5710085508,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",3,TRUE,"Good size screen and clarity for the money. Seems fairly robust. The biggest problem is putting apps on it, at least free games. They do not have a great selection and when I put them on some of them require you turn on tracking so they can collect information or they won't let you play it",0.50177133,0.99645734,G,
8747,RID_8575755005,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,TRUE,purchased as a gift for my mom and she loves it. great starter tablet.,0.5017746,0.9964508,G,
25685,RID_7076112604,"Amazon Fire Tv,,,
Amazon Fire Tv,,,",5,TRUE,It's great. I can control my 2 a/c thermostats and tv with it. Looking for more things i can control with.,0.4982251,0.9964502,G,
12867,RID_7441201333,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,TRUE,"Excellent and affordable product. It came as advertised. Not top of the line, but not at the end of the line. More than a fair product. Good and fast.Can handle almost all thrown at it. Resolution is passable.",0.5018074,0.9963852,G,
2239,RID_6327860904,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",2,TRUE,"The headphone jack restarts the tablet when you plug the headphone cord into it. That is why I am giving the product only 2 stars. Otherwise, the screen is great.",0.5018234,0.99635315,G,
57640,RID_6456950835,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",2,TRUE,"The headphone jack restarts the tablet when you plug the headphone cord into it. That is why I am giving the product only 2 stars. Otherwise, the screen is great.",0.5018234,0.99635315,G,
29189,RID_5168318615,Unknown Product,5,TRUE,"I picked this up after purchasing an Echo. I wanted something battery powered that would work the same as my Echo. I use both devices mostly for music. It's great to be able to hear Pandora, or my Amazon music library with just the speaker now and not have to use my phone, laptop, etc. I can just grab the Tap and go anywhere in my house, outside to the deck, anywhere that I my wireless will reach.",0.50190645,0.9961871,G,
5607,RID_9090643684,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,TRUE,"My mom is not computer savvy, however she has really taken to the tablet. It is easy to us and just the right size for her to handle. So glad that Best Buy recommended this product for her.",0.5019098,0.9961804,G,
17192,RID_5817591694,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",1,FALSE,This product wouldn't turn on nor charge and then store couldn't locate another one for me.,0.5019269,0.9961462,G,
48274,RID_6140560117,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,FALSE,So far these batteries are performing well and the price was unbeatable too.,0.5019345,0.99613094,G,
45319,RID_4060748202,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,FALSE,"Decent batteries, I find they die a little quicker than others, but still fine for the price",0.50193715,0.9961257,G,
6171,RID_1392724690,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,TRUE,My son love this tab and I recommend this. This is a great product.,0.49805707,0.99611413,G,
28702,RID_8851225418,Unknown Product,4,TRUE,"I bought this tablet for my wife. She likes the size for reading books and for reading info on the web. The tablet's size is a little big for just holding it and for carrying it around. It also has to be charged often, and that's not even considering time reading books. Hard to find a case for this latest kindle.",0.49803063,0.99606127,G,
44794,RID_3740784360,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,FALSE,No problems so far. Seem to last a long time. Very happy. Great deal.,0.49801463,0.99602926,G,
48314,RID_3740784360,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,FALSE,No problems so far. Seem to last a long time. Very happy. Great deal.,0.49801463,0.99602926,G,
20130,RID_2974479932,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",5,TRUE,I read lots and this one is the best so far!!!!!!!,0.49796578,0.99593157,G,
18865,RID_8727361010,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",5,TRUE,Lightweight and handy to use. Nice one if you love reading and dont want to keep too many books in your bag :),0.5020373,0.9959254,G,
36608,RID_1968851157,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",5,TRUE,"Overall, the tablet is well constructed and well engineered. The 'excited factor' for my son wore off quickly, including the included app services. Nothing negative to report, but nothing unexpected in a positive sense either.",0.49792197,0.99584395,G,
52263,RID_1968851157,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",5,TRUE,"Overall, the tablet is well constructed and well engineered. The 'excited factor' for my son wore off quickly, including the included app services. Nothing negative to report, but nothing unexpected in a positive sense either.",0.49792197,0.99584395,G,
44872,RID_1542958640,AmazonBasics AAA Performance Alkaline Batteries (36 Count),4,FALSE,Seem to be long-lasting. Works just great.,0.5021074,0.99578524,G,
48354,RID_1542958640,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,FALSE,Seem to be long-lasting. Works just great.,0.5021074,0.99578524,G,
16726,RID_2185943197,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,TRUE,First time using Amazon Fire programming. So far my child and I love the apps and programs. I really love the parental limits and time limits I can set. And that I can set learning and reading limits before play.,0.497855,0.99571,G,
56515,RID_1004227391,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",4,TRUE,First time using Amazon Fire programming. So far my child and I love the apps and programs. I really love the parental limits and time limits I can set. And that I can set learning and reading limits before play.,0.497855,0.99571,G,
2993,RID_1686207323,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",4,TRUE,"This tablet is designed primarily to sell, distribute and store media purchased from the Amazon.com product line, ie Kindle e-books, movies viewed or stored from their online movie streaming service, etc., and it does that very well.Reasonably sharp screen, good sound, good battery life and decent component materials. It uses their version of the Android OS which they call the Fire OS which is decently responsive and fairly intuitive to use - Be aware that you cannot install or run most apps purchased from the Google Play store, but must rely on Amazon's own app store which is decent, but not as extensive as either Apple's or Google's.",0.50217927,0.99564147,G,
34610,RID_4586844978,Unknown Product,5,FALSE,This cord works great! I also love that it is longer than the original cord. The USB is a good thing to have because you could take it with you and plug it into any USB port.,0.49776858,0.99553716,G,
35526,RID_8442769779,Amazon - Echo Plus w/ Built-In Hub - Silver,5,TRUE,Love it. It’s a lot of fun. Great speakers too provides a lot of great information and fun too!,0.49775162,0.99550325,G,
7866,RID_8905762262,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,TRUE,i love diz one cheap&best price last year purchase this product,0.5022622,0.99547565,G,
2857,RID_2572976396,"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers,,",5,TRUE,"Despite not being able to get one of these from Amazon until late June due to apparent strong demand, Best Buy was able to get one to me on the day of its release, April 27. Well done Best Buy! Having owned several previous Kindles, including the most recent Paperwhite model, I was unprepared for how small and light this new Oasis model is -- reading about it is one thing, but actually holding one in your hand is something else entirely. The Oasis and its battery-charging cover together weigh only one ounce more than the latest Paperwhite with no case. The Oasis _without_ its cover feels impossibly light at 4.6 ounces. Size-wise, the Oasis is nearly a square shape at about 5"" wide by 5.5"" tall. In fact, the shape is so different from traditional Kindle designs that I had to compare it next to my Paperwhite to verify that the screens are actually the same size (they are). It's the first Kindle I think I could easily fit into a jacket pocket without any effort, For frequent travelers like me, this is a key reason to buy one of these, as it's extremely compact and easy to pack in a briefcase or purse. The screen is the first front-lit Kindle I've ever seen where you simply cannot see any trace of the LEDs from any angle. No dark spots, no bright spots...just a completely uniform illumination from edge to edge in both directions. The ""page"" also appears to be nearly flush with the top glass surface, helping achieve the illusion of printed paper. It's sharp and clear, better than any Kindle I've used. The reader can be easily separated from the battery case by simply pulling them apart, since they are held together with magnets. After doing so, this is where the Amazon engineering team's achievements really become clear, as you just won't believe how lightweight this thing is. It's easy to imagine holding onto it for hours without any arm fatigue, and switching from hand to hand is a simple matter of rotating it 180 degrees when switching. The display instantly rotates, and the page turn buttons also ""follow"", with the top button always used to advance the page, and the bottom button always used to go backward. You can also use the screen to change pages as you always have with earlier touch screen models. The battery on the reader has a lower capacity than the cover's battery, so it runs down faster if you don't have it connected to the case. It's very easy to snap the reader back into its cover, which allows it to recharge while you continue to read. The power button and charge port are located in the upper top-right corner, more or less opposite from where they are on the Paperwhite. I find this location to be less awkward, as it's easier to reach on the top than it is on the bottom edge. The back surface of the reader (not the case) seems to easily attract fingerprints, and they are not so easy to clean off. You'd think that Amazon would have figured out a way to prevent this by now. It's a minor annoyance. Lots of reviewers in the tech press have complained loudly about this model's high price relative to other Kindle models (without ads, it's $310 vs. $139 for an ad-less Paperwhite). Is this a lot of money? Perhaps, but if you are a book addict and value an extremely lightweight reader that's easy on both your arms and your eyes, then I personally think it's worth it. A lot of thought and effort clearly went into designing and building this unit, and the price reflects that. Is it for everyone? Probably not, but there is obviously a market for it when you consider how many months you'll have to wait to get one on Amazon's website. If you are a serious reader, this device deserves a very close look -- I'm definitely keeping mine!",0.4977352,0.9954704,G,
28506,RID_5678311113,Unknown Product,5,TRUE,Having been anticipating this purchase for a while my research was obsessive and not in the slightest bit was my expectations not met. It's been a extension that permits info more rapidly than before with not the need for a screen to see it. Still not lose to explored its limits that expand quicker than I could map figuratively. Love my Alexa!!,0.4977189,0.9954378,G,
26732,RID_4384277103,"Amazon Fire Tv,,,
Amazon Fire Tv,,,",5,TRUE,"Easy setup. Fun to use. Very helpful. I bought this for my in laws and they love be it! Alexa helps keep up with doctors appt, grocery lists and other important things!",0.5022819,0.9954362,G,
42711,RID_1163318060,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,FALSE,"I keep asking my boss for AAA batteries and he always comes back with three. We have walkie-talkies at work and need these suckers by the palate. After RadioShack shut down next door, it was sort of inconvenient getting more mid-shift, and he was being stingy, so I finally just bought a box and dropped it on his desk. Think he gets it now.",0.49769467,0.99538934,G,
32607,RID_3001599769,Unknown Product,4,TRUE,Item works well. Best choice for Cord Cutters. Wish I did this earlier...,0.4976883,0.9953766,G,
37972,RID_3850281626,AmazonBasics AAA Performance Alkaline Batteries (36 Count),1,FALSE,Theses did not work. Wanted to make sure I had batteries for the item I was purchasing but they did not work. I had to dig some out of my junk drawer.,0.49766847,0.99533695,G,
16227,RID_8852040855,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,TRUE,"This was a starter Kindle for my grandson. Since I already have a Kindle Fire Tablet that I love, I had no hesitation buying this for someone else. I chose this tablet because of the childproof case and the extended replacement warranty since the gift was for an adolescent boy.",0.49765086,0.9953017,G,
41560,RID_4298781645,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,FALSE,Inexpensive but not cheaply made. Good purchase.,0.49760598,0.99521196,G,
46918,RID_4298781645,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,FALSE,Inexpensive but not cheaply made. Good purchase.,0.49760598,0.99521196,G,
16450,RID_2024359405,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,TRUE,I gave this Tablet to my nephew and he can't put it down. It is very Durable. Great Product!,0.50239646,0.9952071,G,
56493,RID_2728565136,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",5,TRUE,I gave this Tablet to my nephew and he can't put it down. It is very Durable. Great Product!,0.50239646,0.9952071,G,
18642,RID_6392887054,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",5,TRUE,"This kindle is great for reading in bright light, especially if you're on the beach. I recommend getting a case for it since it can scratch easily. Very lightweight and easy to carry. Price wasn't too bad either since it was on sale.",0.49757552,0.99515104,G,
34379,RID_3803499593,Unknown Product,4,TRUE,"Overall, my kids love it. I originally had a defective remote, but I was able to return the item and obtain a replacement without any problems.",0.50245553,0.99508893,G,
17025,RID_1406940796,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",4,TRUE,Nice tablet. Functions very much like an adult tablet. Clear screen and drop case are very good.,0.4975249,0.9950498,G,
50268,RID_1040426342,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",4,TRUE,"I've had this tablet for a few months now and i like it. The picture is excellent, the sound from the speakers is more than sufficient and the wifi is quick.",0.50247514,0.9950497,G,
58145,RID_1040426342,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",4,TRUE,"I've had this tablet for a few months now and i like it. The picture is excellent, the sound from the speakers is more than sufficient and the wifi is quick.",0.50247514,0.9950497,G,
49216,RID_4269444139,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case",5,TRUE,My kid loves it and is easy to use.Plus the case is worth it.,0.4975235,0.995047,G,
56100,RID_4269444139,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",5,TRUE,My kid loves it and is easy to use.Plus the case is worth it.,0.4975235,0.995047,G,
52746,RID_6938347315,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",4,TRUE,"After much resistance | broke down and purchased my Kindle Fire, just prior to a trip. I read three books during my free time. With limited packing space I would only have been able to carry one.",0.50247806,0.9950439,G,
55242,RID_6938347315,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",4,TRUE,"After much resistance | broke down and purchased my Kindle Fire, just prior to a trip. I read three books during my free time. With limited packing space I would only have been able to carry one.",0.50247806,0.9950439,G,
26536,RID_7414786426,"Amazon Fire Tv,,,
Amazon Fire Tv,,,",4,TRUE,"Didn't realize having Amazon prime still wouldn't play all songs, actually doesn't play a lot of the ones I requested.",0.49750885,0.9950177,F,
15601,RID_5642306937,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",5,TRUE,"The product was for my daughter, she loves it, and plays with it all of the time.",0.50249845,0.9950031,G,
37432,RID_3481699597,"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",5,TRUE,"The product was for my daughter, she loves it, and plays with it all of the time.",0.50249845,0.9950031,G,
53069,RID_3481699597,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",5,TRUE,"The product was for my daughter, she loves it, and plays with it all of the time.",0.50249845,0.9950031,G,
33369,RID_7754044193,Unknown Product,5,TRUE,"This Amazon Fire TV box and remote is a great option to save money, and eliminate long term cable subscriptions. I should have purchased this years ago...",0.49748948,0.99497896,G,
1587,RID_3469743116,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,TRUE,The 8 In Fire tablet does everything my nexus 7 tablet did; but also has the added benefit of expandable storage.,0.49748924,0.9949785,G,
25007,RID_6200123016,"Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,
Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,",5,TRUE,easy to be understood and the color is a nice arctic white,0.50252676,0.9949465,G,
19231,RID_7728172013,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",5,TRUE,Great for outdoors while seating in the sun reading,0.49745655,0.9949131,G,
29347,RID_4893190302,Unknown Product,4,TRUE,I prefer spending the extra $70 or $80 to get the echo,0.5025454,0.99490917,G,
3786,RID_3092996580,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,TRUE,"I got this as an upgrade for my old kindle & I love the new features! Crisp clear picture, easy to find app locations & tabs. Well organized. They added ""blue shade"" to adjust the color of the screen when reading at night because exposure to blue light is supposed to impede sleep. When reading it learns your pace & gives you an estimate on when you will finish the book which I think is neat. Can watch Netflix/Hulu. All around great product in my opinion.",0.497445,0.99489,G,
3731,RID_8019999735,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",4,TRUE,I love being able to read on the tablet and not have to use the battery on my telephone.,0.49744454,0.9948891,G,
2113,RID_2075706841,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",5,TRUE,"I bought this for my son as a first tablet. I am impressed by the built-in parental app. It has a good level of control that I feel comfortable with. My son likes his Kindle. I think he will like it more when he gets used to having to get through the ""educational"" features before he can play. I admittedly need to explore the tablet more myself. That will enable me to customize the settings and the apps for him and myself.",0.5025673,0.9948654,G,
11922,RID_6707786814,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",5,TRUE,Bought it for my daughter she reads a lot she had the reader version for years but went blank,0.49743003,0.99486005,G,
1667,RID_2233370006,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",4,TRUE,I use it everyday after work for down time.........,0.50261647,0.99476707,G,
24672,RID_2315266541,"Echo (White),,,
Echo (White),,,",5,TRUE,Awesome product fully functional with my home theater and overall feel of my living room. good for playing music off spotify,0.5026334,0.9947332,G,
52161,RID_1177618995,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",1,FALSE,I brought this tablet during the Black Friday sale fast forward to Christmas when my 6 year opens it he was happy I set it up for him two days later it crashed never came back on. Blank screen. He was disappointed and so was I .,0.49735427,0.99470854,G,
53400,RID_1177618995,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Blue",1,FALSE,I brought this tablet during the Black Friday sale fast forward to Christmas when my 6 year opens it he was happy I set it up for him two days later it crashed never came back on. Blank screen. He was disappointed and so was I .,0.49735427,0.99470854,G,
19917,RID_7718383070,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",5,TRUE,I own 4 Kindles and I love them all. Purchsed the new Paperwhite because it had free 3G just wish they would make the capacity larger,0.49732625,0.9946525,G,
31753,RID_8002518923,Unknown Product,5,TRUE,This is the box you want for 4k. If not get the regular stick.,0.5027063,0.9945874,G,
40533,RID_2736302452,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,FALSE,use these bad boys on my xbox controllers. last as long as any other batteries I've purchased,0.5027193,0.99456143,G,
29848,RID_2683324052,Unknown Product,5,TRUE,Remote is just the right size and it gives you an instant response.,0.49727327,0.99454653,G,
19405,RID_5691365943,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",5,TRUE,I absolutely LOVE my kindle paper white. I read a ton of books and love having all of them with me at all times,0.49721548,0.99443096,G,
30633,RID_5197128278,Unknown Product,3,TRUE,Easy to use.Easy to connect with cellphone and tablet to play YouTube. The product said it will upscale to 4k quality but the picture show on the TV is the same as regular product without 4K.,0.5027964,0.9944072,G,
27644,RID_3096712115,"Amazon Fire Tv,,,
Amazon Fire Tv,,,",4,TRUE,Need to explore what to ask to get the most out of it.,0.49720135,0.9944027,G,
28787,RID_8409155018,Unknown Product,5,TRUE,My old tablet died..needed a new fast. This one was alot better than my old one. Clear screen videos look amazing..Sound is better than expected..It was in stock too. Overall very happy item and buying experience!,0.50280815,0.9943837,G,
2886,RID_5462576773,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",5,TRUE,Through all of my research this was the best value for what I was looking for in an e-reader with additional options I was not sure I would use or not. Turns I do because of the ease of usage.,0.5028329,0.9943342,G,
22179,RID_8881434818,"Echo (White),,,
Echo (White),,,",5,TRUE,"I love this thing!!! You can do so many things with it. Make lists that add to my phone, set timers, play my music!!",0.49714023,0.99428046,G,
